DebtDimId,Months_On_Book,Net_Purchases_During_Cycle,Net_Cash_Advances_During_Cycle,Utility,Closed
17497159,22,18,0,0.864457143,0
17497269,22,0,0,0.420825,0
17497675,22,0,0,0.415685714,0
17498262,22,69,0,0.23132,0
17498554,22,0,0,0.86445,0
17499609,22,25,0,0.952166667,0
17500153,22,41,0,1.04444,0
17500678,22,22,0,0.924646154,0
17501042,22,0,0,0.97262,0
17505138,22,50,0,0.78176,0
17505286,22,0,63,0.24056,0
17507700,22,5,0,0.68768,0
17508387,22,73,0,0.781969231,1
17510224,22,148,0,0.8568,0
17513623,22,21,0,0.949628571,0
17513756,22,76,0,0.879171429,0
17514420,22,40,0,0.875771429,0
17518377,22,0,0,0.817692308,0
17520400,22,0,0,0.90872,0
17527099,22,49,0,0.98112,0
17529347,22,0,0,0.750771429,0
17529493,22,0,0,0.7242,0
17534859,22,61,0,0.787066667,0
17535226,22,0,0,0.828088889,0
17535340,22,0,0,0.61788,0
17535758,22,40,0,0.48208,0
17540838,22,0,0,0.48848,0
17542071,22,0,0,0.023333333,1
17543165,22,0,0,0.45496,0
17543760,22,34,0,0.9345,0
17544453,22,222,0,0.99458,1
17545732,22,3,0,0.45856,0
17546835,22,0,0,0.025366667,0
17548874,22,53,0,0.93588,0
17554445,22,0,0,0.860366667,0
17557897,22,0,0,0.9676,0
17566929,22,0,0,0.42575,1
17567402,22,0,0,0.35816,0
17568674,22,0,0,0.69416,0
17570385,22,6,0,0.872727273,0
17570712,22,13,62,1.0414,0
17571407,22,0,0,0.023333333,0
17573106,22,1,0,0.688833333,0
17575244,22,5,0,0.93912,0
17577682,22,142,0,0.023157895,0
17578757,22,0,0,0.89785,0
17580851,22,98,0,0.94232,0
17583596,22,43,0,0.444628571,0
17583758,22,0,0,0.847844444,0
17585094,22,0,0,0.92305,0
17586869,22,0,0,0.90852,0
17590782,22,48,0,0.948,0
17591340,22,40,0,0.64096,0
17593838,22,65,0,0.136430769,0
17594838,22,0,0,0.74936,1
17594954,22,96,0,0.88535,0
17598812,22,0,0,0.47096,0
17599404,22,8,0,0.917569231,0
17602337,22,0,0,0.95464,1
17606655,22,0,0,0.788225,0
17607013,22,0,0,0.949575,0
17607965,22,0,0,-0.142733333,0
17609557,22,132,0,0.462533333,0
17611555,22,41,0,0.88044,0
17613238,22,0,0,1.01104,1
17613391,22,0,0,0.64456,1
17616601,22,0,0,0.78176,0
17616710,22,50,0,1.01178,1
17620662,22,30,0,0.17592,0
17623457,22,0,0,0.556257143,0
17625986,22,30,0,0.62128,0
17629352,22,17,0,0.904533333,0
17633190,22,0,0,0.3662,0
17634013,22,74,0,0.661666667,0
17640050,22,232,0,0.02824,0
17640221,22,0,0,0.88532,0
17641841,21,25,0,0.987733333,0
17642636,21,27,0,0.949542857,0
17644994,21,0,0,-0.06805,0
17645179,21,40,0,1.082276923,0
17650442,21,0,0,0.66828,0
17653820,21,0,0,0.963057143,0
17661629,21,0,0,0.028,0
17662511,21,124,0,0.941925,0
17663845,21,21,0,0.9129,0
17663975,21,39,0,0.5128,0
17664536,21,116,0,0.519938462,1
17665057,21,12,0,0.940436364,0
17665778,21,0,0,0.87292,1
17667059,21,59,0,0.47056,0
17667879,21,24,0,1.03745,0
17668628,21,5,0,0.9652,0
17669909,21,0,0,0.347314286,0
17669999,21,13,0,0.223857143,0
17670233,21,46,0,0.98764,0
17670269,21,58,0,0.77612,1
17674784,21,19,0,0.90408,0
17675780,21,0,0,-0.0828,0
17678469,21,0,0,0.408246154,0
17678595,21,13,0,0.77544,0
17685386,21,344,0,0.611288889,0
17686137,21,0,0,0.653433333,0
17688681,21,9,0,0.96405,0
17688761,21,77,0,0.463942857,0
17694195,21,0,0,0.865933333,0
17694270,21,0,0,0.959733333,0
17694898,21,0,0,0.692725,0
17702633,21,-1,0,0.565828571,0
17705549,21,5,0,0.548171429,0
17710939,21,74,0,0.817457143,0
17711835,21,0,0,0.64058,0
17711951,21,45,0,0.48494,0
17714620,21,0,0,0.29288,0
17716148,21,37,0,0.956186667,0
17717936,21,43,0,0.836266667,0
17719152,21,47,0,1.028057143,0
17719892,21,16,0,0.98652,0
17723193,21,93,0,0.55175,0
17723813,21,22,0,0.963,0
17725203,21,0,0,0.88124,0
17725848,21,64,0,0.83988,0
17727096,21,57,0,0.59868,0
17728235,21,4,0,0.909314286,0
17728464,21,58,0,0.5015,0
17732594,21,50,0,0.35514,0
17736442,21,100,0,1.04904,0
17737322,21,0,0,0.914342857,0
17739741,21,16,0,0.910966667,0
17741889,21,0,0,0.966828571,0
17742585,21,0,0,0.670511111,0
17743904,21,0,0,0.345485714,0
17749724,21,33,0,1.020466667,0
17752831,21,0,0,0.901285714,0
17753743,21,32,0,0.971733333,0
17757396,21,66,0,1.033533333,0
17757580,21,191,0,0.02,0
17758260,21,32,0,0.128633333,0
17759136,21,173,0,0.63016,0
17760531,21,101,0,0.3594,0
17761160,21,105,0,0.26,1
17761432,21,0,0,0.729085714,0
17763914,21,0,0,0.95392,0
17764986,21,310,0,0.9152,0
17772113,21,0,0,0.74544,0
17772786,21,77,0,0.9234,0
17773860,21,0,0,0.68392,0
17776372,21,0,0,0.73144,0
17776472,21,39,0,0.55652,0
17781037,21,0,0,0.687775,0
17781925,21,33,0,1.03295,0
17787372,21,72,0,0.97485,0
17787613,21,51,0,0.318133333,0
17788219,21,0,0,0.660371429,0
17792992,21,165,0,0.855288889,0
17794081,21,0,0,0.472633333,0
17794223,21,0,0,0.902866667,1
17795574,21,0,0,-0.025,0
17796284,21,0,0,0.02,1
17797753,21,9,103,1.04628,0
17798350,21,55,0,0.6664,0
17800616,21,42,0,0.19444,0
17801078,21,0,0,0.944,0
17801777,21,0,0,0.035,0
17805345,21,30,0,1.035942857,0
17807975,21,54,0,0.89736,0
17809250,21,0,0,0.620215385,0
17809721,21,0,0,0.913015385,0
17813245,21,0,0,0.974314286,0
17814694,21,64,0,0.9785,0
17815184,21,7,0,1.03684,0
17819870,21,0,0,0.48068,1
17826247,21,44,0,0.800933333,0
17827111,21,38,0,0.7447,1
17827441,21,80,0,0.363028571,0
17827519,21,10,0,0.5768,0
17831580,21,0,0,1.0449,0
17834885,20,221,0,0.73695,0
17835797,20,85,0,0.79468,0
17837952,20,33,0,0.799714286,0
17839226,20,0,0,0.869292308,0
17841564,20,0,0,0.02,0
17844715,20,0,0,0.9813,0
17845426,20,0,0,0.008571429,0
17846382,20,47,0,1.00952,0
17848384,20,57,0,0.67455,0
17849499,20,64,0,0.8402,0
17849775,20,29,0,0.332,1
17852821,20,9,0,0.994666667,1
17854829,20,0,0,0.480542857,0
17856009,20,41,0,0.856314286,0
17858526,20,34,0,0.16,0
17861330,20,231,0,0.8015,0
17861683,20,0,0,0.58628,0
17861808,20,0,0,0.023533333,0
17862416,20,100,0,0.89404,0
17862936,20,79,0,0.747466667,0
17863011,20,15,0,0.871228571,0
17865938,20,38,0,0.96148,0
17867273,20,146,0,0.9304,0
17870841,20,36,0,0.21365,0
17873337,20,48,0,1.13352,0
17875132,20,44,0,0.85244,0
17875530,20,0,0,0.732942857,0
17875718,20,35,0,1.023314286,0
17875912,20,0,0,0.7184,0
17876270,20,11,0,0.87325,0
17880519,20,0,0,0.016470588,0
17881912,20,15,0,0.98688,0
17884731,20,0,0,0.78618,0
17886636,20,26,0,0.66995,0
17889843,20,131,0,0.535,0
17891619,20,22,0,1.023466667,0
17891915,20,41,0,1.010971429,0
17893923,20,55,0,0.8966,0
17894448,20,0,0,0.71236,0
17895795,20,0,0,0.2301,0
17896811,20,70,0,0.731911111,0
17899809,20,240,0,0.673,0
17901820,20,55,0,0.95228,0
17908262,20,39,0,0.923709091,0
17909908,20,12,0,0.89496,0
17910483,20,29,0,0.96955,0
17916589,20,85,0,1.01316,0
17917922,20,0,0,0.09056,0
17918959,20,45,0,0.891742857,0
17918960,20,0,0,0.401666667,0
17922034,20,0,0,0.90156,0
17922475,20,2,0,0.9364,0
17922762,20,350,0,0.855914286,0
17923586,20,2,0,0.83604,0
17924574,20,50,0,0.719022222,0
17929895,20,0,0,0.827371429,0
17932799,20,14,0,0.5525,0
17933491,20,102,0,0.844266667,0
17934192,20,0,0,0.892657143,0
17936357,20,0,0,0.450425,0
17938067,20,270,0,0.028,1
17938182,20,17,0,0.9518,0
17938660,20,18,0,0.81116,1
17940374,20,50,0,0.9792,0
17941340,20,276,0,0.0835,0
17944544,20,122,0,0.111177778,0
17948219,20,0,0,0.725485714,0
17948443,20,0,0,0.962571429,0
17948869,20,0,0,0.87675,0
17949075,20,0,0,0.22926,0
17949287,20,0,0,0.66196,0
17951443,20,193,0,0.817261539,0
17952233,20,15,0,0.72912,0
17960502,20,0,0,1.1395,0
17960505,20,0,0,0.93682,1
17960952,20,26,0,0.89832,0
17962087,20,0,0,0.689323077,0
17962111,20,150,0,0.7744,0
17963514,20,0,0,0.744666667,0
17965206,20,22,0,1.03392,0
17965219,20,0,0,0.9029,0
17971961,20,282,0,1.0834,1
17975534,20,0,0,0.87462,0
17978143,20,0,23,0.96465,0
17978582,20,296,0,0.951233333,0
17981021,20,0,0,0.87304,0
17982114,20,0,0,0.015555556,0
17983844,20,0,0,0.79496,0
17985293,20,46,0,1.019342857,0
17987790,20,0,0,1.105,0
17988364,20,0,0,0.925028571,0
17988703,20,161,0,0.728981818,0
17989642,20,24,0,1.037733333,1
17992577,20,84,0,0.953033333,0
17992819,20,50,0,0.83592,0
17993035,20,2,0,0.90765,0
17993863,20,0,0,-0.478066667,0
17994393,20,87,0,0.343381818,0
17994851,20,47,0,0.967066667,0
17996283,20,0,0,0.025672727,0
18001427,20,0,0,1.14435,0
18002016,20,10,0,-0.17208,0
18009163,20,16,0,0.8889,1
18009741,20,12,0,0.65868,0
18010223,20,30,0,0.9394,0
18010233,20,0,0,0.92196,0
18012028,20,33,0,0.61948,0
18013042,20,0,0,1.12688,0
18021039,20,40,0,0.791375,0
18024197,20,144,0,0.764422222,0
18025139,20,78,0,0.754333333,0
18026119,20,15,0,0.644,0
18027778,19,31,0,0.703,0
18028467,19,0,0,0.830085714,0
18028647,19,22,0,0.788109091,0
18032054,19,61,0,0.935166667,0
18033689,19,32,0,0.432053333,0
18034190,19,-2,0,0.005452632,0
18034260,19,36,0,1.0065,0
18034509,19,237,0,0.98732,0
18035563,19,107,0,0.18005,0
18036640,19,47,0,0.6034,0
18039418,19,0,0,0.46136,1
18039531,19,83,50,1.027046154,1
18040581,19,254,0,0.42628,0
18041060,19,50,0,0.32468,0
18043504,19,20,0,1.073342857,0
18047251,19,357,0,0.0175,0
18047490,19,217,0,0.90544,1
18050872,19,240,0,0.98624,0
18051173,19,0,0,-0.000123077,0
18051576,19,64,0,0.8921,0
18052531,19,90,0,0.3904,0
18054735,19,0,0,0.790666667,0
18056419,19,25,0,0.956875,0
18057266,19,112,0,1.023714286,0
18057471,19,0,0,0.9736,0
18058381,19,0,0,0.0222,1
18060037,19,0,0,0.815663158,0
18061986,19,233,0,0.77656,0
18064272,19,0,0,0.958228571,0
18064796,19,80,0,1.003285714,0
18066293,19,19,0,1.02636,0
18066644,19,0,0,0.45125,1
18067782,19,0,0,0.747566667,0
18071333,19,0,0,0.95152,0
18072244,19,340,0,0.929942857,0
18076934,19,0,0,0.683525,0
18077048,19,13,0,0.293,0
18077225,19,0,0,0.819272727,1
18077385,19,0,0,0.028,0
18077726,19,0,0,0.025672727,0
18079691,19,0,0,0.02824,0
18081790,19,0,0,0.86664,0
18082755,19,5,70,0.991571429,0
18086305,19,21,0,0.8763,0
18086314,19,139,0,1.0224,0
18088937,19,77,0,0.901733333,0
18089441,19,107,0,0.78704,0
18092298,19,16,0,1.00328,1
18092828,19,10,0,0.949625,0
18095128,19,317,0,1.0104,0
18097066,19,0,0,0.020171429,0
18097449,19,0,0,0.9436,0
18098244,19,13,0,0.95156,0
18098333,19,0,0,0.91916,0
18099807,19,36,0,0.89984,0
18102706,19,27,0,0.81452,0
18104261,19,9,0,0.576657143,0
18104417,19,232,0,0.96275,0
18104512,19,0,0,0.5561,0
18104544,19,0,0,0.67432,0
18104729,19,75,0,0.921488889,0
18104838,19,0,0,0.63712,0
18105481,19,27,0,0.82016,0
18106573,19,75,0,0.927857143,0
18107209,19,0,0,0.94676,0
18109787,19,44,0,0.8543,0
18110010,19,0,0,0.02,1
18111901,19,35,0,0.48528,1
18113452,19,88,0,0.899066667,0
18113927,19,13,0,0.82232,0
18115305,19,0,0,0.642523077,0
18115320,19,72,0,0.07996,0
18116500,19,0,0,0.023533333,1
18116577,19,211,0,0.7222,0
18117549,19,63,0,0.831866667,0
18118936,19,80,0,0.97672,0
18120359,19,6,0,0.78836,0
18123054,19,59,0,0.56035,1
18123089,19,261,0,0.892566667,0
18125444,19,18,0,0.92872,0
18126350,19,368,0,0.760094118,0
18127076,19,20,0,0.978571429,0
18127846,19,41,0,0.949933333,0
18129397,19,47,0,0.21508,0
18130103,19,31,0,0.51232,0
18132299,19,70,0,0.770314286,0
18133115,19,9,0,0.92264,0
18133270,19,232,0,0.9542,1
18136191,19,0,0,0.02,1
18137381,19,85,0,1.031766667,0
18137973,19,0,0,0.894571429,0
18140292,19,0,0,0.82836,0
18140910,19,0,0,0.73976,0
18143308,19,8,0,0.95732,0
18144230,19,281,0,1.14984,0
18147566,19,0,0,0.87376,0
18152191,19,0,0,0.5356,0
18153539,19,0,0,0.6944,0
18154220,19,11,0,0.6116,0
18157412,19,48,0,0.994909091,0
18158137,19,16,0,0.76016,0
18159100,19,39,0,0.85745,0
18159223,19,0,0,0.7644,0
18161625,19,69,0,0.9279,0
18163630,19,74,0,0.06796,0
18164249,19,35,0,0.69215,0
18166631,19,23,0,0.780533333,0
18167321,19,301,0,0.990933333,0
18168451,19,292,0,0.997366667,0
18169103,19,130,0,1.017955556,0
18171271,19,0,0,0.8766,0
18173826,19,0,0,-0.132,0
18175897,19,0,0,0.870276923,1
18178303,19,0,0,0.8474,0
18179756,19,41,0,1.079542857,0
18181687,19,109,0,0.75868,0
18183174,19,55,0,1.007127273,0
18184243,19,0,0,0.8035,0
18186400,19,25,0,0.968906667,0
18186626,19,0,0,0.630833333,0
18187029,19,111,0,0.8725,0
18188371,19,14,0,0.9326,0
18188435,19,85,0,0.481725,0
18188946,19,0,0,0.75424,0
18192799,19,0,0,0.548233333,0
18193886,19,0,0,0.928181818,0
18194032,19,19,0,0.9857,0
18196940,19,0,0,0.48836,0
18197000,19,0,0,0.7474,0
18200313,19,0,0,0.0175,1
18200528,19,41,0,0.176109091,0
18200920,19,22,0,0.9096,0
18201316,19,0,0,1.047633333,0
18201599,19,247,0,0.847666667,0
18204511,18,0,0,0.14448,0
18209570,18,66,0,0.819057143,0
18210119,18,129,0,0.02328,1
18211878,18,12,0,0.8441,0
18212944,18,0,0,0.8689,0
18214099,18,40,0,0.84184,0
18217119,18,99,0,0.8013,0
18218366,18,250,0,1.281292308,0
18223190,18,297,0,0.955433333,0
18224323,18,30,0,1.0311,0
18226745,18,0,0,0.94436,0
18229314,18,216,0,0.89236,0
18229560,18,10,0,0.956425,0
18229721,18,89,0,0.929527273,0
18231341,18,162,0,0.81895,0
18234395,18,414,0,0.302711111,0
18235237,18,13,0,0.820525,0
18235247,18,27,0,0.95335,0
18241147,18,19,0,0.95988,0
18242409,18,24,0,0.29876,0
18243931,18,0,0,0.697966667,0
18244256,18,0,0,0.911225,0
18244429,18,23,0,1.03848,0
18246690,18,0,0,0.92578,0
18252671,18,0,0,0.945714286,0
18253222,18,0,0,0.9083,0
18255416,18,0,0,0.63474,0
18257157,18,399,0,1.014875,0
18258592,18,336,0,0.806329412,0
18259002,18,63,0,0.940914286,0
18259671,18,557,100,0.817786667,0
18259950,18,18,0,0.9286,0
18260276,18,48,0,0.39508,0
18261814,18,94,0,0.084628571,1
18264676,18,0,0,0.73065,0
18267864,18,23,0,0.93832,0
18268036,18,40,0,0.932228571,0
18268667,18,24,0,0.767,0
18268783,18,0,0,0.986716667,0
18270074,18,0,0,0.893233333,0
18270488,18,14,0,0.927025,0
18270598,18,0,0,1.059714286,0
18272645,18,0,0,0.59824,0
18276145,18,0,0,0.820666667,0
18278664,18,69,0,0.71584,0
18281307,18,10,0,0.42364,0
18281470,18,0,0,0.028,0
18282646,18,87,0,0.23685,0
18284342,18,0,0,0.841846154,0
18284505,18,0,0,0.025454546,1
18285126,18,42,0,0.1958,0
18285439,18,37,0,0.770244444,0
18285863,18,0,0,0.64575,0
18286040,18,0,0,0.819,0
18286041,18,30,0,0.122433333,0
18288082,18,33,0,0.91396,0
18290259,18,0,0,0.893628571,0
18291295,18,13,0,0.208145455,0
18292558,18,61,0,0.776777778,0
18293154,18,387,0,0.507775,0
18294968,18,48,0,0.952373333,0
18295881,18,42,0,0.18936,0
18297181,18,45,0,0.72768,0
18298744,18,15,0,0.62688,0
18301807,18,23,0,0.68464,0
18302580,18,193,0,1.01635,1
18303724,18,0,0,0.263781818,0
18307591,18,211,0,0.85788,1
18308847,18,100,0,0.934142857,0
18309010,18,175,0,0.028,0
18318554,18,0,0,0.72508,0
18319548,18,0,0,0.84384,0
18320691,18,156,0,0.5564,0
18323443,18,33,0,1.011685714,0
18324370,18,53,0,1.06612,0
18326777,18,273,0,0.70015,0
18331833,18,0,0,0.02,0
18332255,18,0,0,0.295415385,0
18332503,18,0,0,0.11392,0
18333832,18,189,0,1.06705,0
18334881,18,74,0,0.8618,0
18335600,18,0,0,0.8183,0
18338321,18,22,0,0.875733333,0
18338473,18,74,0,0.7228,0
18338601,18,0,0,0.955033333,0
18340841,18,66,0,1.106866667,0
18344214,18,0,0,0.019771429,0
18346245,18,21,0,0.8884,0
18351085,18,199,0,0.506475,0
18351438,18,18,0,0.956123077,0
18353186,18,21,0,0.11044,0
18353716,18,0,0,0.45452,0
18355359,18,0,0,0.11674,0
18357214,18,20,0,0.740184615,0
18357686,18,0,0,0.028,0
18357866,18,45,0,0.730523077,0
18360136,18,0,0,0.855236364,0
18360177,18,0,0,0.697742857,0
18360220,18,0,0,0.953283333,0
18360835,18,44,0,0.981933333,0
18361229,18,39,0,1.019971429,0
18363305,18,44,0,0.83832,0
18364040,18,0,0,0.014,0
18364470,18,142,0,0.248933333,0
18368291,18,32,0,0.87545,0
18370004,18,29,0,0.91484,0
18371327,18,68,63,0.182290909,0
18371511,18,41,0,0.667661539,0
18371595,18,140,0,1.011353846,0
18374961,18,182,0,1.030888889,0
18376688,18,0,0,0.884553846,0
18376781,18,0,0,0.711507692,1
18379922,18,0,0,0.85936,0
18380687,18,46,0,0.550142857,0
18382188,18,0,0,-0.049907692,0
18383539,18,0,0,0.84472,0
18383758,18,0,0,0.723111111,0
18384858,18,0,0,0.91852,0
18385494,18,41,0,0.777314286,0
18385636,18,2,0,0.875311111,0
18385991,18,51,0,1.01392,0
18387588,18,0,0,0.6219,0
18388242,18,33,0,0.966525,0
18390839,18,126,0,0.025454546,0
18395655,18,7,0,0.6541,0
18397563,18,30,0,1.04428,0
18399455,18,25,0,0.9881,0
18400892,18,30,0,0.326492308,0
18402815,18,17,0,0.941,0
18404895,17,80,0,0.87256,0
18405711,17,15,0,1.01488,0
18406167,17,4,0,0.98115,1
18407389,17,0,0,0.023333333,0
18407998,17,0,0,0.568,0
18409573,17,0,0,0.6417,0
18409890,17,75,0,1.011844444,0
18411379,17,0,0,0.00284,1
18412790,17,34,0,0.881493333,0
18414448,17,18,0,0.92396,0
18414598,17,76,0,0.87956,0
18417044,17,18,0,0.998246154,0
18418037,17,168,0,0.795685714,0
18418250,17,143,0,0.911085714,0
18421946,17,0,0,0.015555556,1
18421996,17,20,0,0.91464,0
18427012,17,0,0,0.662033333,0
18427227,17,139,0,0.117747368,0
18427431,17,21,0,0.829925,0
18427556,17,0,0,0.7012625,0
18428790,17,0,0,0.904171429,0
18429765,17,0,0,0.94784,0
18432449,17,14,0,0.076472727,0
18433967,17,0,0,0.997,0
18438682,17,0,0,0.777927273,0
18441742,17,0,0,1.113907692,0
18442889,17,0,0,0.020171429,0
18443878,17,0,0,0.86632,0
18443919,17,24,0,1.012646154,0
18444385,17,38,0,0.868,0
18444862,17,7,0,0.96908,0
18444868,17,0,0,0.58672,0
18445112,17,123,0,0.4348,0
18446841,17,65,0,0.242133333,0
18449353,17,1,0,0.658184615,0
18453148,17,31,0,0.740666667,0
18453321,17,0,0,0.065454546,0
18453420,17,0,43,0.9042,0
18455634,17,4,0,0.26104,1
18456026,17,22,0,1.028733333,0
18459494,17,144,0,0.809028571,0
18461845,17,28,0,1.04528,0
18462379,17,287,0,0.68488,0
18462594,17,40,0,0.924472727,0
18464998,17,0,0,0.028,0
18467390,17,16,0,0.80976,0
18467959,17,314,0,0.821942857,0
18468070,17,262,0,0.979236364,0
18468781,17,0,0,0.0353,0
18470692,17,105,0,0.552025,0
18470748,17,186,0,1.02232,0
18471343,17,123,42,1.109741177,0
18472176,17,90,0,0.84444,0
18472978,17,8,0,0.900533333,0
18474416,17,28,0,0.365085714,0
18474662,17,0,0,0.874025,0
18474709,17,68,0,1.05908,0
18477965,17,133,0,0.028,0
18478392,17,0,0,0.893657143,0
18478543,17,26,0,0.3179,0
18479131,17,272,0,0.90416,0
18479902,17,37,0,1.052254546,0
18480585,17,0,0,0.737490909,0
18480984,17,192,0,0.500257143,0
18482991,17,62,0,0.986771429,0
18483450,17,31,0,0.8788,0
18488444,17,160,0,0.023333333,0
18489108,17,0,0,0.02824,0
18492377,17,0,0,0.8794,0
18494197,17,43,0,0.76256,0
18494352,17,0,0,0.59484,0
18494390,17,238,0,0.98188,0
18494843,17,57,0,0.4396,0
18496658,17,0,0,0.64712,0
18496747,17,75,0,0.50328,0
18497190,17,141,0,0.159966667,0
18497576,17,258,0,1.082213333,0
18498411,17,79,0,0.98508,0
18503007,17,84,0,0.71812,0
18503577,17,0,0,0.028,1
18505898,17,0,0,0.698714286,0
18509006,17,12,0,0.93448,0
18509891,17,85,0,0.56165,0
18510032,17,159,0,0.36472,0
18511297,17,5,0,0.909,0
18513756,17,0,0,0.193228571,0
18513892,17,30,0,0.9512,0
18514039,17,0,0,0.023333333,0
18515279,17,0,0,0.753,0
18515450,17,122,0,0.1564,0
18517574,17,0,0,0.4254,0
18519020,17,55,0,0.94376,0
18519174,17,52,0,1.05844,0
18521499,17,0,0,0.906147368,0
18521586,17,43,0,0.6822,0
18522536,17,0,0,0.70628,0
18522879,17,0,0,0.907233333,0
18523606,17,0,0,0.9281625,0
18523878,17,16,162,0.371907692,0
18524567,17,0,0,0.540514286,0
18526689,17,0,0,0.02,0
18528177,17,69,0,0.30308,0
18529387,17,0,0,0.023,0
18529781,17,92,0,0.3457,0
18531106,17,85,0,0.73816,0
18535652,17,26,0,0.8986,0
18536037,17,292,0,1.033975,0
18536188,17,0,0,0.53656,0
18536192,17,0,0,0.77664,0
18537172,17,0,0,0.93952,0
18538008,17,12,0,0.997066667,0
18539500,17,74,0,0.8973,0
18540609,17,0,0,0.677475,0
18543229,17,128,0,0.07244,0
18543444,17,36,0,0.24708,0
18543909,17,19,0,0.820566667,0
18544420,17,0,0,0.886516667,0
18545387,17,18,0,1.017127273,0
18546037,17,14,0,0.861,0
18547385,17,0,0,0.823309091,0
18547468,17,103,0,0.702352941,0
18547973,17,182,0,0.688072727,0
18548772,17,46,0,0.99792,0
18553907,17,34,0,0.68352,0
18555097,17,74,0,0.35205,0
18556276,17,145,0,0.03204,0
18557109,17,0,0,0.88856,0
18558796,17,0,53,0.2814,0
18561521,17,45,0,0.8924,0
18562924,17,0,0,0.730975,0
18562943,17,100,0,0.918971429,0
18563598,17,30,0,0.8426,0
18564227,17,63,0,0.951890909,0
18567906,17,45,0,0.208,0
18569058,17,56,0,0.78868,0
18572534,17,39,0,0.8416,0
18572977,17,51,0,0.863854546,0
18574132,17,58,0,1.0199,0
18574292,17,0,0,0.3434,0
18576230,17,0,0,0.744457143,0
18577949,17,0,0,0.023333333,0
18582505,17,446,0,0.540571429,0
18584680,17,24,0,0.948923077,0
18586009,17,0,0,0.028,0
18587663,17,49,0,0.58596,0
18588093,17,19,0,1.011966667,0
18588102,17,6,0,0.052,0
18589815,17,4,0,0.9438,0
18590827,17,20,0,0.718872727,0
18591525,17,91,0,1.0078,0
18591613,17,36,0,0.02,0
18591703,17,0,0,0.826,0
18591808,17,148,0,0.443628571,0
18591825,17,172,0,0.8634,0
18595850,17,150,0,0.82328,0
18597258,16,94,0,0.5307,0
18598234,16,247,0,0.73244,0
18599517,16,79,0,0.90608,0
18601812,16,18,0,1.017885714,0
18604049,16,14,0,0.68024,0
18604822,16,0,0,0.902553846,0
18605707,16,57,0,0.4584,0
18607434,16,263,0,0.02,0
18609155,16,290,0,0.92,0
18609561,16,133,0,0.37355,0
18616969,16,0,0,0.279628571,0
18618103,14,0,0,0.961485714,0
18622276,16,137,0,0.9544,0
18623244,16,6,0,0.86716,0
18623324,16,0,0,0.028,0
18623464,16,0,0,1.00575,0
18623892,16,0,0,0.965266667,0
18624016,16,5,0,0.850092308,0
18624801,16,37,0,0.94116,0
18626586,16,73,0,0.99625,0
18628055,16,0,0,0.66816,0
18628748,16,96,0,0.70208,0
18629489,16,15,0,0.5336,0
18629761,16,314,0,1.011555556,0
18630074,16,17,0,0.059875,0
18630099,16,0,0,0.8392,0
18630382,16,93,0,0.9132,0
18632024,16,0,0,0.986727273,0
18632902,16,131,0,0.626133333,0
18636221,16,2,0,0.9655,0
18637018,16,86,0,0.941723077,0
18637722,16,19,0,1.004,0
18640699,16,0,0,1.106914286,0
18641078,16,0,0,0.20036,0
18642437,16,0,0,0.784314286,0
18643451,16,0,0,0.7472,0
18645150,16,68,0,0.56015,0
18645632,16,64,0,0.50148,0
18646030,16,0,0,0.086566667,0
18646687,16,286,0,0.910971429,0
18648712,16,36,0,1.005866667,0
18651038,16,14,0,1.005314286,1
18651505,16,0,0,0.02452,0
18652341,16,15,0,0.966506667,0
18654906,16,99,0,0.984366667,0
18655632,16,393,0,1.216307692,0
18655773,16,0,0,0.21815,0
18655885,16,23,0,1.03972,0
18656010,16,0,0,0.9366,0
18656825,16,90,0,0.879628571,0
18657879,16,0,0,0.94456,0
18658001,16,7,0,0.947753846,0
18658164,16,0,0,0.861657143,0
18661414,16,0,0,0.794266667,0
18662108,16,10,140,0.91682,0
18662295,16,11,0,0.7821,0
18662371,16,102,0,0.81456,0
18662864,16,304,0,1.044766667,0
18663182,16,10,0,0.948575,0
18663923,16,0,0,0.8548,0
18664973,16,0,0,0.01765,1
18671395,16,154,0,0.506,0
18673978,16,23,0,0.6048,0
18676981,16,50,0,1.044,0
18677229,16,43,0,0.550909091,0
18677642,16,0,0,0.8484,0
18679681,16,52,0,0.971,0
18684157,16,43,0,1.00252,0
18684483,16,70,0,0.91364,0
18686985,16,29,0,0.236685714,0
18688067,16,65,0,0.562,0
18691841,16,196,0,0.866977778,0
18692423,16,66,0,0.9323,0
18692596,16,94,0,0.1256625,0
18693853,16,141,0,1.157542857,0
18695299,16,5,0,0.4576,0
18696232,16,21,0,0.832,0
18698136,16,0,144,0.482685714,0
18698575,16,90,0,0.913533333,0
18703566,16,8,0,0.914714286,0
18703730,16,214,0,0.9504,0
18707960,16,17,0,0.77015,0
18711638,16,10,0,0.959628571,0
18712075,16,13,0,0.9616,0
18713305,16,0,0,0.63664,0
18713498,16,16,0,0.599418182,0
18715004,16,0,0,0.015555556,0
18715173,16,0,0,0.78552,0
18716188,16,78,0,0.42755,0
18716272,16,55,0,1.047,0
18719153,16,87,0,0.985914286,0
18720274,16,191,0,0.628425,0
18721092,16,0,0,0.725066667,0
18722848,16,45,0,1.033625,0
18723158,16,71,0,0.263733333,0
18724234,16,81,0,0.2237,0
18725260,16,47,0,0.60056,0
18726144,16,71,0,0.7354,0
